09/07/2016,02:00,AMA,28260,500
09/08/2016,02:00,AMA,90782,500
09/09/2016,02:00,ABI,87591,500
09/10/2016,02:00,ABI,41814,500
09/11/2016,02:00,BPT,95574,500
09/12/2016,02:00,BPT,91259,500
09/13/2016,02:00,BPT,42061,500
09/14/2016,02:00,ABI,14864,500
09/15/2016,02:00,ABI,82433,500
09/16/2016,02:00,AMA,29773,500
09/17/2016,02:00,AMA,23038,500
09/18/2016,02:00,ABI,60109,500
09/19/2016,02:00,BPT,71830,500
09/20/2016,02:00,AMA,80083,500
09/21/2016,02:00,BPT,29112,500
09/22/2016,02:00,AMA,78633,500
09/23/2016,02:00,BPT,19499,500
09/24/2016,02:00,ABI,61490,500
09/25/2016,02:00,AMA,39784,500
09/26/2016,02:00,AMA,92076,500
09/27/2016,02:00,ABI,40561,500
09/28/2016,02:00,ABI,71134,500
09/29/2016,02:00,BPT,20741,500
09/30/2016,02:00,BPT,48357,500
10/01/2016,02:00,AMA,97413,500
10/02/2016,02:00,AMA,15818,500
10/03/2016,02:00,BPT,22923,500
10/04/2016,02:00,AMA,62292,500
10/05/2016,02:00,AMA,75061,500
10/06/2016,02:00,AMA,53846,500
10/07/2016,02:00,BPT,65439,500
10/08/2016,02:00,ABI,82910,500
10/09/2016,02:00,BPT,61279,500
10/10/2016,02:00,BPT,41776,500
10/11/2016,02:00,AMA,28212,500
10/12/2016,02:00,ABI,44775,500
10/13/2016,02:00,BPT,72958,500
10/14/2016,02:00,AMA,80285,500
10/15/2016,02:00,BPT,77702,500
10/16/2016,02:00,AMA,27696,500
10/17/2016,02:00,BPT,53304,500
10/18/2016,02:00,BPT,56213,500
10/19/2016,02:00,BPT,55727,500
10/20/2016,02:00,ABI,28968,500
10/21/2016,02:00,ABI,16609,500
10/22/2016,02:00,ABI,39251,500
10/23/2016,02:00,BPT,37232,500
10/24/2016,02:00,AMA,28479,500
10/25/2016,02:00,BPT,14270,500
10/26/2016,02:00,BPT,76503,500
10/27/2016,02:00,BPT,93159,500
10/28/2016,02:00,AMA,41318,500
10/29/2016,02:00,AMA,68580,500
10/30/2016,02:00,BPT,92632,500
10/31/2016,02:00,BPT,16818,500
11/01/2016,02:00,AMA,35959,500
11/02/2016,02:00,ABI,93830,500
11/03/2016,02:00,BPT,95662,500
11/04/2016,02:00,BPT,95621,500
11/05/2016,02:00,BPT,22543,500
11/06/2016,02:00,AMA,45523,500
11/07/2016,02:00,ABI,11576,500
11/08/2016,02:00,BPT,15788,500
11/09/2016,02:00,ABI,86274,500
11/10/2016,02:00,BPT,78614,500
11/11/2016,02:00,ABI,51659,500
11/12/2016,02:00,ABI,57312,500
11/13/2016,02:00,AMA,66929,500
11/14/2016,02:00,AMA,58595,500
11/15/2016,02:00,ABI,80073,500
11/16/2016,02:00,BPT,16008,500
11/17/2016,02:00,ABI,98187,500
11/18/2016,02:00,ABI,49419,500
11/19/2016,02:00,BPT,64228,500
11/20/2016,02:00,BPT,29317,500
11/21/2016,02:00,ABI,94917,500
11/22/2016,02:00,AMA,44689,500
11/23/2016,02:00,AMA,33184,500
11/24/2016,02:00,BPT,34397,500
11/25/2016,02:00,ABI,30522,500
11/26/2016,02:00,BPT,46043,500
11/27/2016,02:00,BPT,19064,500
11/28/2016,02:00,BPT,15838,500
11/29/2016,02:00,ABI,33929,500
11/30/2016,02:00,BPT,38161,500
12/01/2016,02:00,BPT,59935,500
12/02/2016,02:00,BPT,59548,500
12/03/2016,02:00,BPT,99943,500
12/04/2016,02:00,AMA,62831,500
12/05/2016,02:00,ABI,89072,500
12/06/2016,02:00,AMA,81167,500
12/07/2016,02:00,ABI,49800,500
12/08/2016,02:00,AMA,41555,500
12/09/2016,02:00,ABI,68829,500
12/10/2016,02:00,BPT,44128,500
12/11/2016,02:00,ABI,88999,500
12/12/2016,02:00,AMA,21631,500
12/13/2016,02:00,BPT,39303,500
12/14/2016,02:00,BPT,55353,500
12/15/2016,02:00,AMA,27034,500
12/16/2016,02:00,ABI,64566,500
12/17/2016,02:00,ABI,37994,500
12/18/2016,02:00,AMA,80245,500
12/19/2016,02:00,BPT,77591,500
12/20/2016,02:00,BPT,50194,500
12/21/2016,02:00,BPT,86267,500
12/22/2016,02:00,ABI,39325,500
12/23/2016,02:00,BPT,34958,500
12/24/2016,02:00,AMA,23482,500
12/25/2016,02:00,BPT,88653,500
12/26/2016,02:00,BPT,36108,500
12/27/2016,02:00,BPT,19447,500
12/28/2016,02:00,ABI,13497,500
12/29/2016,02:00,ABI,63091,500
12/30/2016,02:00,ABI,13564,500
12/31/2016,02:00,BPT,18031,500
11/20/2015,04:00,BWD,88959,500
11/21/2015,04:00,BRO,70173,500
11/22/2015,04:00,CRP,74040,500
11/23/2015,04:00,CRP,45207,500
11/24/2015,04:00,BWD,85995,500
11/25/2015,04:00,BWD,94586,500
11/26/2015,04:00,BRO,80632,500
11/27/2015,04:00,BWD,76155,500
11/28/2015,04:00,CRP,90742,500
11/29/2015,04:00,BRO,58530,500
11/30/2015,04:00,BRO,30741,500
12/01/2015,04:00,BWD,32401,500
12/02/2015,04:00,CRP,84450,500
12/03/2015,04:00,BRO,96135,500
12/04/2015,04:00,BRO,99501,500
12/05/2015,04:00,BRO,83898,500
12/06/2015,04:00,CRP,39702,500
12/07/2015,04:00,CRP,77135,500
12/08/2015,04:00,BRO,69988,500
12/09/2015,04:00,BWD,19901,500
12/10/2015,04:00,CRP,33662,500
12/11/2015,04:00,BRO,13271,500
12/12/2015,04:00,CRP,57130,500
12/13/2015,04:00,BWD,25673,500
12/14/2015,04:00,BRO,86801,500
12/15/2015,04:00,BWD,60944,500
12/16/2015,04:00,BRO,68409,500
12/17/2015,04:00,BRO,12224,500
12/18/2015,04:00,BRO,46301,500
12/19/2015,04:00,BRO,38545,500
12/20/2015,04:00,BRO,64049,500
12/21/2015,04:00,BWD,22032,500
12/22/2015,04:00,CRP,32362,500
12/23/2015,04:00,BRO,54847,500
12/24/2015,04:00,BWD,60917,500
12/25/2015,04:00,BWD,66302,500
12/26/2015,04:00,BRO,89074,500
12/27/2015,04:00,BWD,23392,500
12/28/2015,04:00,CRP,26975,500
12/29/2015,04:00,BRO,18529,500
12/30/2015,04:00,BRO,35482,500
12/31/2015,04:00,BRO,44724,500
01/01/2016,04:00,BWD,23143,500
01/02/2016,04:00,BWD,30905,500
01/03/2016,04:00,BWD,57006,500
01/04/2016,04:00,CRP,88897,500
01/05/2016,04:00,CRP,86185,500
01/06/2016,04:00,BWD,10289,500
01/07/2016,04:00,CRP,17649,500
01/08/2016,04:00,CRP,36853,500
01/09/2016,04:00,BRO,18717,500
01/10/2016,04:00,CRP,80495,500
01/11/2016,04:00,BWD,20724,500
01/12/2016,04:00,BRO,58562,500
01/13/2016,04:00,CRP,78081,500
01/14/2016,04:00,CRP,60678,500
01/15/2016,04:00,CRP,44061,500
01/16/2016,04:00,BRO,24233,500
01/17/2016,04:00,BWD,97862,500
01/18/2016,04:00,CRP,38266,500
01/19/2016,04:00,BWD,87424,500
01/20/2016,04:00,CRP,45104,500
01/21/2016,04:00,BRO,40639,500
01/22/2016,04:00,BWD,42976,500
01/23/2016,04:00,BWD,57189,500
01/24/2016,04:00,CRP,67468,500
01/25/2016,04:00,BWD,82110,500
01/26/2016,04:00,BWD,20492,500
01/27/2016,04:00,CRP,87716,500
01/28/2016,04:00,BWD,23680,500
01/29/2016,04:00,BWD,84496,500
01/30/2016,04:00,BRO,91056,500
01/31/2016,04:00,CRP,36626,500
02/01/2016,04:00,CRP,57501,500
02/02/2016,04:00,CRP,75117,500
02/03/2016,04:00,BRO,51907,500
02/04/2016,04:00,CRP,84941,500
02/05/2016,04:00,CRP,44732,500
02/06/2016,04:00,BWD,67331,500
02/07/2016,04:00,BRO,51305,500
02/08/2016,04:00,BRO,19192,500
02/09/2016,04:00,BRO,81314,500
02/10/2016,04:00,BRO,32977,500
02/11/2016,04:00,BWD,93582,500
02/12/2016,04:00,CRP,29863,500
02/13/2016,04:00,BWD,92067,500
02/14/2016,04:00,BWD,36822,500
02/15/2016,04:00,CRP,97208,500
02/16/2016,04:00,CRP,61420,500
02/17/2016,04:00,CRP,29290,500
02/18/2016,04:00,BWD,19226,500
02/19/2016,04:00,CRP,60952,500
02/20/2016,04:00,BWD,30854,500
02/21/2016,04:00,BWD,41142,500
02/22/2016,04:00,BRO,53880,500
02/23/2016,04:00,CRP,80092,500
02/24/2016,04:00,BRO,45808,500
02/25/2016,04:00,CRP,69210,500
02/26/2016,04:00,CRP,20737,500
02/27/2016,04:00,BWD,21179,500
02/28/2016,04:00,BWD,47264,500
02/29/2016,04:00,BWD,65102,500
03/01/2016,04:00,BWD,42407,500
03/02/2016,04:00,CRP,87430,500
03/03/2016,04:00,BWD,75160,500
03/04/2016,04:00,CRP,17675,500
03/05/2016,04:00,BRO,23831,500
03/06/2016,04:00,BRO,35415,500
03/07/2016,04:00,CRP,90975,500
03/08/2016,04:00,CRP,51962,500
03/09/2016,04:00,BRO,88041,500
03/10/2016,04:00,CRP,71006,500
03/11/2016,04:00,CRP,53599,500
03/12/2016,04:00,BRO,15251,500
03/13/2016,04:00,BRO,29119,500
03/14/2016,04:00,BWD,30853,500
03/15/2016,04:00,BWD,55262,500
03/16/2016,04:00,BRO,16770,500
03/17/2016,04:00,CRP,83097,500
03/18/2016,04:00,CRP,13730,500
03/19/2016,04:00,BRO,44583,500
03/20/2016,04:00,CRP,22753,500
03/21/2016,04:00,CRP,55536,500
03/22/2016,04:00,BWD,50877,500
03/23/2016,04:00,CRP,67308,500
03/24/2016,04:00,BWD,45331,500
03/25/2016,04:00,BRO,29477,500
03/26/2016,04:00,BWD,39315,500
03/27/2016,04:00,BWD,90506,500
03/28/2016,04:00,BRO,85523,500
03/29/2016,04:00,BWD,89301,500
03/30/2016,04:00,BRO,82674,500
03/31/2016,04:00,CRP,16280,500
04/01/2016,04:00,BRO,41191,500
04/02/2016,04:00,BRO,82571,500
04/03/2016,04:00,BWD,37369,500
04/04/2016,04:00,BWD,49862,500
04/05/2016,04:00,BRO,78805,500
04/06/2016,04:00,BRO,55568,500
04/07/2016,04:00,CRP,78276,500
04/08/2016,04:00,CRP,11228,500
04/09/2016,04:00,CRP,46283,500
04/10/2016,04:00,CRP,36338,500
04/11/2016,04:00,BWD,27060,500
04/12/2016,04:00,BRO,18133,500
04/13/2016,04:00,BRO,28644,500
04/14/2016,04:00,CRP,55371,500
04/15/2016,04:00,BRO,34194,500
04/16/2016,04:00,CRP,53894,500
04/17/2016,04:00,BRO,22030,500
04/18/2016,04:00,CRP,89086,500
04/19/2016,04:00,BRO,64882,500
04/20/2016,04:00,CRP,95597,500
04/21/2016,04:00,BRO,96499,500
04/22/2016,04:00,CRP,66526,500
04/23/2016,04:00,CRP,19124,500
04/24/2016,04:00,BRO,25835,500
04/25/2016,04:00,BWD,81248,500
04/26/2016,04:00,BWD,18953,500
04/27/2016,04:00,BRO,75330,500
04/28/2016,04:00,BRO,48095,500
04/29/2016,04:00,CRP,14783,500
04/30/2016,04:00,BRO,57286,500
05/01/2016,04:00,BWD,58791,500
05/02/2016,04:00,CRP,53538,500
05/03/2016,04:00,BRO,72947,500
05/04/2016,04:00,CRP,37453,500
05/05/2016,04:00,BWD,87043,500
05/06/2016,04:00,CRP,41030,500
05/07/2016,04:00,BWD,90495,500
05/08/2016,04:00,BRO,60213,500
05/09/2016,04:00,BRO,30353,500
05/10/2016,04:00,BRO,96612,500
05/11/2016,04:00,CRP,39684,500
05/12/2016,04:00,CRP,27993,500
05/13/2016,04:00,BWD,65006,500
05/14/2016,04:00,BWD,91277,500
05/15/2016,04:00,BWD,88860,500
05/16/2016,04:00,CRP,59619,500
05/17/2016,04:00,CRP,83581,500
05/18/2016,04:00,CRP,80728,500
05/19/2016,04:00,BWD,70746,500
05/20/2016,04:00,BRO,32485,500
05/21/2016,04:00,CRP,66869,500
05/22/2016,04:00,CRP,56804,500
05/23/2016,04:00,BWD,79357,500
05/24/2016,04:00,BRO,66765,500
05/25/2016,04:00,CRP,86409,500
05/26/2016,04:00,CRP,86763,500
05/27/2016,04:00,BWD,35229,500
05/28/2016,04:00,BRO,11302,500
05/29/2016,04:00,CRP,79554,500
05/30/2016,04:00,BRO,20716,500
05/31/2016,04:00,BRO,13987,500
06/01/2016,04:00,CRP,30976,500
06/02/2016,04:00,BWD,34135,500
06/03/2016,04:00,BWD,20695,500
06/04/2016,04:00,BRO,47362,500
06/05/2016,04:00,CRP,15578,500
06/06/2016,04:00,CRP,97121,500
06/07/2016,04:00,CRP,24803,500
06/08/2016,04:00,BRO,63017,500
06/09/2016,04:00,BRO,54217,500
06/10/2016,04:00,BRO,93351,500
06/11/2016,04:00,BRO,25244,500
06/12/2016,04:00,CRP,11686,500
06/13/2016,04:00,CRP,41871,500
06/14/2016,04:00,CRP,67634,500
06/15/2016,04:00,BRO,67681,500
06/16/2016,04:00,BWD,53510,500
06/17/2016,04:00,BRO,82337,500
06/18/2016,04:00,CRP,54406,500
06/19/2016,04:00,BWD,75013,500
06/20/2016,04:00,BWD,96313,500
06/21/2016,04:00,CRP,42211,500
06/22/2016,04:00,CRP,49049,500
06/23/2016,04:00,BWD,93734,500
06/24/2016,04:00,BRO,86468,500
06/25/2016,04:00,BWD,32285,500
06/26/2016,04:00,CRP,67529,500
06/27/2016,04:00,BRO,91160,500
06/28/2016,04:00,CRP,95663,500
06/29/2016,04:00,BWD,54649,500
06/30/2016,04:00,BWD,61562,500
07/01/2016,04:00,CRP,69618,500
07/02/2016,04:00,BWD,25999,500
07/03/2016,04:00,BWD,76122,500
07/04/2016,04:00,BWD,59746,500
07/05/2016,04:00,BWD,52044,500
07/06/2016,04:00,CRP,86047,500
07/07/2016,04:00,BWD,33934,500
07/08/2016,04:00,CRP,80651,500
07/09/2016,04:00,BRO,35868,500
07/10/2016,04:00,BRO,73289,500
07/11/2016,04:00,BWD,58548,500
07/12/2016,04:00,BRO,24990,500
07/13/2016,04:00,BWD,67145,500
07/14/2016,04:00,BRO,21826,500
07/15/2016,04:00,BRO,10715,500
07/16/2016,04:00,BWD,88713,500
07/17/2016,04:00,BRO,64708,500
07/18/2016,04:00,BWD,76978,500
07/19/2016,04:00,BWD,81478,500
07/20/2016,04:00,BWD,75688,500
07/21/2016,04:00,BRO,29394,500
07/22/2016,04:00,BRO,89879,500
07/23/2016,04:00,BRO,23117,500
07/24/2016,04:00,BWD,68989,500
07/25/2016,04:00,BWD,99513,500
07/26/2016,04:00,BRO,17338,500
07/27/2016,04:00,CRP,50321,500
07/28/2016,04:00,BRO,31455,500
07/29/2016,04:00,CRP,17990,500
07/30/2016,04:00,BWD,78622,500
07/31/2016,04:00,BRO,74714,500
08/01/2016,04:00,BWD,19183,500
08/02/2016,04:00,BWD,80402,500
08/03/2016,04:00,BWD,18056,500
08/04/2016,04:00,BRO,54491,500
08/05/2016,04:00,CRP,83971,500
08/06/2016,04:00,CRP,35818,500
08/07/2016,04:00,CRP,39881,500
08/08/2016,04:00,BWD,93555,500
08/09/2016,04:00,BWD,94649,500
08/10/2016,04:00,CRP,72402,500
08/11/2016,04:00,BWD,84406,500
08/12/2016,04:00,BRO,81687,500
08/13/2016,04:00,BWD,39694,500
08/14/2016,04:00,BWD,91505,500
08/15/2016,04:00,CRP,52715,500
08/16/2016,04:00,BWD,53461,500
08/17/2016,04:00,BRO,97472,500
08/18/2016,04:00,BRO,14606,500
08/19/2016,04:00,CRP,76041,500
08/20/2016,04:00,BWD,27552,500
08/21/2016,04:00,BWD,46529,500
08/22/2016,04:00,CRP,54546,500
08/23/2016,04:00,BWD,36526,500
08/24/2016,04:00,BWD,89359,500
08/25/2016,04:00,BRO,81052,500
08/26/2016,04:00,BWD,61855,500
08/27/2016,04:00,CRP,36462,500
08/28/2016,04:00,CRP,15670,500
08/29/2016,04:00,BRO,76820,500
08/30/2016,04:00,BWD,50250,500
08/31/2016,04:00,BWD,65335,500
09/01/2016,04:00,CRP,78043,500
09/02/2016,04:00,BWD,17916,500
09/03/2016,04:00,BRO,41313,500
09/04/2016,04:00,CRP,71810,500
09/05/2016,04:00,BWD,94289,500
09/06/2016,04:00,CRP,14532,500
09/07/2016,04:00,BRO,81288,500
09/08/2016,04:00,BRO,57235,500
09/09/2016,04:00,BRO,43796,500
09/10/2016,04:00,BWD,81356,500
09/11/2016,04:00,BWD,65005,500
09/12/2016,04:00,BRO,77538,500
09/13/2016,04:00,BWD,99383,500
09/14/2016,04:00,BRO,42063,500
09/15/2016,04:00,CRP,35118,500
09/16/2016,04:00,CRP,46917,500
09/17/2016,04:00,CRP,33272,500
09/18/2016,04:00,BRO,58361,500
09/19/2016,04:00,BWD,44283,500
09/20/2016,04:00,CRP,62244,500
09/21/2016,04:00,BWD,30230,500
09/22/2016,04:00,BRO,68726,500
09/23/2016,04:00,CRP,94754,500
09/24/2016,04:00,BWD,46467,500
09/25/2016,04:00,BRO,58183,500
09/26/2016,04:00,BWD,13515,500
09/27/2016,04:00,CRP,69202,500
09/28/2016,04:00,BWD,98677,500
09/29/2016,04:00,BRO,44207,500
09/30/2016,04:00,BRO,61118,500
10/01/2016,04:00,BRO,68041,500
10/02/2016,04:00,BWD,59832,500
10/03/2016,04:00,CRP,89508,500
10/04/2016,04:00,CRP,21058,500
10/05/2016,04:00,CRP,71856,500
10/06/2016,04:00,BWD,98240,500
10/07/2016,04:00,BWD,47072,500
10/08/2016,04:00,CRP,17315,500
10/09/2016,04:00,BWD,56495,500
10/10/2016,04:00,CRP,31803,500
10/11/2016,04:00,BWD,77959,500
10/12/2016,04:00,BWD,66684,500
10/13/2016,04:00,BWD,52294,500
10/14/2016,04:00,BWD,36955,500
10/15/2016,04:00,CRP,40082,500
10/16/2016,04:00,BWD,40420,500
10/17/2016,04:00,CRP,49675,500
10/18/2016,04:00,BRO,93432,500
10/19/2016,04:00,BRO,64725,500
10/20/2016,04:00,BRO,15118,500
10/21/2016,04:00,BRO,48903,500
10/22/2016,04:00,BWD,23737,500
10/23/2016,04:00,BRO,44078,500
10/24/2016,04:00,BWD,79797,500
10/25/2016,04:00,BRO,64729,500
10/26/2016,04:00,CRP,96473,500
10/27/2016,04:00,BRO,68973,500
10/28/2016,04:00,CRP,45412,500
10/29/2016,04:00,BRO,51728,500
10/30/2016,04:00,BWD,48883,500
10/31/2016,04:00,BRO,94024,500
11/01/2016,04:00,BRO,12923,500
11/02/2016,04:00,BWD,71920,500
11/03/2016,04:00,CRP,73804,500
11/04/2016,04:00,BRO,66647,500
11/05/2016,04:00,BRO,54734,500
11/06/2016,04:00,BWD,58514,500
11/07/2016,04:00,BRO,34811,500
11/08/2016,04:00,CRP,55364,500
11/09/2016,04:00,CRP,83725,500
11/10/2016,04:00,BWD,61418,500
11/11/2016,04:00,BRO,70481,500
11/12/2016,04:00,BRO,20569,500
11/13/2016,04:00,BWD,64379,500
11/14/2016,04:00,BWD,91509,500
11/15/2016,04:00,BRO,65057,500
11/16/2016,04:00,CRP,92246,500
11/17/2016,04:00,CRP,89082,500
11/18/2016,04:00,BWD,64961,500
11/19/2016,04:00,BWD,13163,500
11/20/2016,04:00,BRO,15971,500
11/21/2016,04:00,BWD,72373,500
11/22/2016,04:00,CRP,95393,500
11/23/2016,04:00,CRP,96208,500
11/24/2016,04:00,BWD,32263,500
11/25/2016,04:00,BRO,16817,500
11/26/2016,04:00,BWD,95660,500
11/27/2016,04:00,CRP,27381,500
11/28/2016,04:00,CRP,34445,500
11/29/2016,04:00,CRP,96574,500
11/30/2016,04:00,CRP,47330,500
12/01/2016,04:00,BRO,23894,500
12/02/2016,04:00,BWD,57342,500
12/03/2016,04:00,BWD,74756,500
12/04/2016,04:00,CRP,93056,500
12/05/2016,04:00,BRO,57237,500
12/06/2016,04:00,BRO,54107,500
12/07/2016,04:00,BRO,92902,500
12/08/2016,04:00,BWD,47438,500
12/09/2016,04:00,BRO,75447,500
12/10/2016,04:00,CRP,62158,500
12/11/2016,04:00,BWD,37480,500
12/12/2016,04:00,BRO,63418,500
12/13/2016,04:00,BRO,12740,500
12/14/2016,04:00,BWD,37194,500
12/15/2016,04:00,BRO,14671,500
12/16/2016,04:00,CRP,82027,500
12/17/2016,04:00,BWD,49987,500
12/18/2016,04:00,BWD,57676,500
12/19/2016,04:00,BWD,30919,500
12/20/2016,04:00,BRO,63535,500
12/21/2016,04:00,BRO,33488,500
12/22/2016,04:00,CRP,47938,500
12/23/2016,04:00,CRP,80723,500
12/24/2016,04:00,BRO,78691,500
12/25/2016,04:00,BRO,16479,500
12/26/2016,04:00,CRP,39452,500
12/27/2016,04:00,BRO,74101,500
12/28/2016,04:00,BRO,10441,500
12/29/2016,04:00,BRO,30764,500
12/30/2016,04:00,CRP,98284,500
12/31/2016,04:00,BWD,21994,500
11/20/2015,06:00,ELP,33205,500
11/21/2015,06:00,HRL,57686,500
11/22/2015,06:00,GGG,72666,500
11/23/2015,06:00,GGG,44134,500
11/24/2015,06:00,GGG,19860,500
11/25/2015,06:00,GGG,36284,500
11/26/2015,06:00,GGG,11690,500
11/27/2015,06:00,GGG,56716,500
11/28/2015,06:00,HRL,74270,500
11/29/2015,06:00,ELP,95073,500
11/30/2015,06:00,ELP,17772,500
12/01/2015,06:00,ELP,68874,500
12/02/2015,06:00,GGG,30784,500
12/03/2015,06:00,HRL,45776,500
12/04/2015,06:00,ELP,11570,500
12/05/2015,06:00,HRL,41664,500
12/06/2015,06:00,GGG,86925,500
12/07/2015,06:00,HRL,91959,500
12/08/2015,06:00,ELP,44909,500
12/09/2015,06:00,GGG,73542,500
12/10/2015,06:00,ELP,24288,500
12/11/2015,06:00,ELP,78387,500
12/12/2015,06:00,GGG,78938,500
12/13/2015,06:00,GGG,11093,500
12/14/2015,06:00,ELP,50591,500
12/15/2015,06:00,GGG,24965,500
12/16/2015,06:00,GGG,72378,500
12/17/2015,06:00,ELP,66073,500
12/18/2015,06:00,GGG,11021,500
12/19/2015,06:00,HRL,46590,500
12/20/2015,06:00,HRL,69807,500
12/21/2015,06:00,ELP,29229,500
12/22/2015,06:00,GGG,72533,500
12/23/2015,06:00,HRL,47984,500
12/24/2015,06:00,GGG,77848,500
12/25/2015,06:00,ELP,44520,500
12/26/2015,06:00,GGG,51692,500
12/27/2015,06:00,ELP,71184,500
12/28/2015,06:00,HRL,83981,500
12/29/2015,06:00,ELP,93142,500
12/30/2015,06:00,ELP,12619,500
12/31/2015,06:00,GGG,23377,500
01/01/2016,06:00,HRL,38592,500
01/02/2016,06:00,HRL,95914,500
01/03/2016,06:00,GGG,54239,500
01/04/2016,06:00,GGG,32952,500
01/05/2016,06:00,GGG,54362,500
01/06/2016,06:00,ELP,24469,500
01/07/2016,06:00,GGG,63303,500
01/08/2016,06:00,HRL,71424,500
01/09/2016,06:00,HRL,77095,500
01/10/2016,06:00,ELP,41138,500
01/11/2016,06:00,ELP,62413,500
01/12/2016,06:00,GGG,22555,500
01/13/2016,06:00,HRL,92795,500
01/14/2016,06:00,HRL,34731,500
01/15/2016,06:00,GGG,70408,500
01/16/2016,06:00,HRL,70109,500
01/17/2016,06:00,HRL,27275,500
01/18/2016,06:00,ELP,44672,500
01/19/2016,06:00,HRL,68368,500
01/20/2016,06:00,GGG,96696,500
01/21/2016,06:00,ELP,53964,500
01/22/2016,06:00,HRL,61676,500
01/23/2016,06:00,HRL,18305,500
01/24/2016,06:00,ELP,25021,500
01/25/2016,06:00,GGG,31477,500
01/26/2016,06:00,GGG,37403,500
01/27/2016,06:00,ELP,22979,500
01/28/2016,06:00,GGG,87646,500
01/29/2016,06:00,GGG,40858,500
01/30/2016,06:00,HRL,82956,500
01/31/2016,06:00,HRL,93509,500
02/01/2016,06:00,ELP,60017,500
02/02/2016,06:00,HRL,58140,500
02/03/2016,06:00,GGG,93018,500
02/04/2016,06:00,HRL,16108,500
02/05/2016,06:00,ELP,48142,500
02/06/2016,06:00,HRL,54201,500
02/07/2016,06:00,GGG,39072,500
02/08/2016,06:00,GGG,34153,500
02/09/2016,06:00,HRL,94165,500
02/10/2016,06:00,ELP,10978,500
02/11/2016,06:00,GGG,69215,500
02/12/2016,06:00,ELP,27001,500
02/13/2016,06:00,ELP,82637,500
02/14/2016,06:00,HRL,32554,500
02/15/2016,06:00,ELP,51180,500
02/16/2016,06:00,HRL,81249,500
02/17/2016,06:00,GGG,81260,500
02/18/2016,06:00,ELP,20172,500
02/19/2016,06:00,GGG,17787,500
02/20/2016,06:00,ELP,13340,500
02/21/2016,06:00,GGG,66902,500
02/22/2016,06:00,GGG,50106,500
02/23/2016,06:00,GGG,16607,500
02/24/2016,06:00,GGG,35629,500
02/25/2016,06:00,ELP,15646,500
02/26/2016,06:00,HRL,74667,500
02/27/2016,06:00,GGG,45414,500
02/28/2016,06:00,GGG,66890,500
02/29/2016,06:00,ELP,52498,500
03/01/2016,06:00,GGG,80179,500
03/02/2016,06:00,HRL,50666,500
03/03/2016,06:00,HRL,53276,500
03/04/2016,06:00,ELP,20097,500
03/05/2016,06:00,ELP,48756,500
03/06/2016,06:00,ELP,32030,500
03/07/2016,06:00,GGG,88389,500
03/08/2016,06:00,ELP,73615,500
03/09/2016,06:00,ELP,79756,500
03/10/2016,06:00,ELP,36140,500
03/11/2016,06:00,ELP,23049,500
03/12/2016,06:00,ELP,70369,500
03/13/2016,06:00,HRL,20991,500
03/14/2016,06:00,HRL,95781,500
03/15/2016,06:00,HRL,62814,500
03/16/2016,06:00,GGG,22658,500
03/17/2016,06:00,ELP,98919,500
03/18/2016,06:00,ELP,90845,500
03/19/2016,06:00,HRL,43273,500
03/20/2016,06:00,GGG,55700,500
03/21/2016,06:00,HRL,17709,500
03/22/2016,06:00,HRL,45368,500
03/23/2016,06:00,GGG,18362,500
03/24/2016,06:00,GGG,97793,500
03/25/2016,06:00,GGG,89721,500
03/26/2016,06:00,HRL,77482,500
03/27/2016,06:00,ELP,68046,500
03/28/2016,06:00,GGG,43656,500
03/29/2016,06:00,GGG,47652,500
03/30/2016,06:00,ELP,91888,500
03/31/2016,06:00,GGG,66297,500
04/01/2016,06:00,GGG,77461,500
04/02/2016,06:00,HRL,91240,500
04/03/2016,06:00,GGG,78134,500
04/04/2016,06:00,GGG,18482,500
04/05/2016,06:00,GGG,44996,500
04/06/2016,06:00,HRL,47132,500
04/07/2016,06:00,HRL,49280,500
04/08/2016,06:00,GGG,29574,500
04/09/2016,06:00,HRL,23272,500
04/10/2016,06:00,ELP,50401,500
04/11/2016,06:00,ELP,27589,500
04/12/2016,06:00,GGG,67840,500
04/13/2016,06:00,GGG,82033,500
04/14/2016,06:00,HRL,84321,500
04/15/2016,06:00,GGG,68047,500
04/16/2016,06:00,ELP,79183,500
04/17/2016,06:00,HRL,14609,500
04/18/2016,06:00,ELP,53555,500
04/19/2016,06:00,GGG,88935,500
04/20/2016,06:00,HRL,72791,500
04/21/2016,06:00,HRL,10479,500
04/22/2016,06:00,GGG,68856,500
04/23/2016,06:00,GGG,33125,500
04/24/2016,06:00,GGG,91861,500
04/25/2016,06:00,ELP,65739,500
04/26/2016,06:00,ELP,25191,500
04/27/2016,06:00,ELP,47922,500
04/28/2016,06:00,GGG,15471,500
04/29/2016,06:00,GGG,61784,500
04/30/2016,06:00,HRL,37815,500
05/01/2016,06:00,GGG,30544,500
05/02/2016,06:00,ELP,73912,500
05/03/2016,06:00,GGG,28671,500
05/04/2016,06:00,HRL,31197,500
05/05/2016,06:00,GGG,74837,500
05/06/2016,06:00,ELP,24127,500
05/07/2016,06:00,HRL,36901,500
05/08/2016,06:00,HRL,42977,500
05/09/2016,06:00,ELP,49616,500
05/10/2016,06:00,ELP,50684,500
05/11/2016,06:00,ELP,26250,500
05/12/2016,06:00,GGG,23349,500
05/13/2016,06:00,GGG,49684,500
